Comunidades;Anio;PIB;Gasto;Numero_Parados;Numero_habitantes;Tasa_Paro;Inferior_2_etapa_Secundaria;2_etapa_Secundaria;Educacion_Superior;Tipo_Delito;Numero_Delitos;Tasa_Delitos
Navarra;2004;24732.22;9045.78;15275;584734.0;2.61;48.7;17.8;33.5;Otros delitos;91.0;0.015563
Navarra;2004;24732.22;9045.78;15275;584734.0;2.61;48.7;17.8;33.5;Total;1244.0;0.212746
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Concurso de delitos;65.0;0.010952
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Contra el orden público;85.0;0.014322
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Contra el patrimonio y el orden socioeconomico;277.0;0.046674
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Contra la Administración de Justicia;80.0;0.01348
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Contra la libertad;30.0;0.005055
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Contra la seguridad colectiva;535.0;0.090147
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Lesiones;176.0;0.029656
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Otros delitos;97.0;0.016344
Navarra;2005;26333.35;8807.16;16425;593472.0;2.77;43.1;19.9;37.0;Total;1345.0;0.226632
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Concurso de delitos;136.0;0.022596
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Contra el orden público;77.0;0.012793
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Contra el patrimonio y el orden socioeconomico;317.0;0.052669
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Contra la Administración de Justicia;125.0;0.020768
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Contra la libertad;45.0;0.007477
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Contra la seguridad colectiva;769.0;0.127768
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Lesiones;212.0;0.035223
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Otros delitos;101.0;0.016781
Navarra;2006;28006.71;12566.76;15900;601874.0;2.64;43.0;20.5;36.5;Total;1782.0;0.296075
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Contra el orden público;210.0;0.034661
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Contra el patrimonio y el orden socioeconomico;394.0;0.06503
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Contra la Administración de Justicia;254.0;0.041923
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Contra la libertad;138.0;0.022777
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Contra la seguridad colectiva;1201.0;0.198225
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Lesiones;404.0;0.06668
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Otros delitos;201.0;0.033175
Navarra;2007;29520.97;13341.07;14525;605876.0;2.4;41.5;20.4;38.1;Total;2802.0;0.462471
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Amenazas;97.0;0.015636
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Atentados contra la autoridad;190.0;0.030627
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Contra el orden público;203.0;0.032722
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Contra el patrimonio y el orden socioeconomico;423.0;0.068184
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Contra la Administración de Justicia;222.0;0.035785
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Contra la libertad;164.0;0.026436
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Contra la salud pública;107.0;0.017248
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Contra la seguridad colectiva;1858.0;0.299495
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Contra la seguridad vial;1749.0;0.281925
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Hurtos;260.0;0.04191
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Lesiones;593.0;0.095587
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Otros delitos;639.0;0.103002
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Quebrantamiento de condena;198.0;0.031916
Navarra;2008;29943.84;13654.47;20825;620377.0;3.36;41.4;23.1;35.5;Total;3683.0;0.593671
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Amenazas;79.0;0.012528
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Atentados contra la autoridad;178.0;0.028228
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Contra el orden público;190.0;0.030131
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Contra el patrimonio y el orden socioeconomico;545.0;0.086429
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Contra la Administración de Justicia;182.0;0.028862
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Contra la libertad;141.0;0.02236
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Contra la salud pública;89.0;0.014114
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Contra la seguridad colectiva;1861.0;0.295126
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Contra la seguridad vial;1769.0;0.280536
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Hurtos;369.0;0.058518
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Lesiones;449.0;0.071205
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Otros delitos;639.0;0.101336
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Quebrantamiento de condena;153.0;0.024263
Navarra;2009;28734.92;13241.28;33725;630578.0;5.35;40.4;23.8;35.9;Total;3587.0;0.568843
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Amenazas;74.0;0.011618
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Atentados contra la autoridad;176.0;0.027633
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Contra el orden público;189.0;0.029674
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Contra el patrimonio y el orden socioeconomico;548.0;0.086039
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Contra la Administración de Justicia;149.0;0.023394
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Contra la libertad;137.0;0.02151
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Contra la salud pública;131.0;0.020568
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Contra la seguridad colectiva;1714.0;0.269106
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Contra la seguridad vial;1579.0;0.24791
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Hurtos;385.0;0.060447
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Lesiones;388.0;0.060918
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Otros delitos;701.0;0.11006
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Quebrantamiento de condena;126.0;0.019783
Navarra;2010;29197.0;13263.04;36525;636924.0;5.73;37.5;23.9;38.7;Total;3398.0;0.533502
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Concurso de delitos;344.0;0.016392
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Contra el orden público;233.0;0.011102
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Contra el patrimonio y el orden socioeconomico;2535.0;0.120793
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Contra la Administración de Justicia;232.0;0.011055
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Contra la libertad;73.0;0.003478
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Contra la seguridad colectiva;2431.0;0.115838
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Lesiones;113.0;0.005384
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Otros delitos;590.0;0.028114
Pais_vasco;1998;16433.24;6302.19;156925;2098628.0;7.48;;;;Total;6551.0;0.312156
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Concurso de delitos;388.0;0.018472
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Contra el orden público;215.0;0.010236
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Contra el patrimonio y el orden socioeconomico;2118.0;0.100836
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Contra la Administración de Justicia;165.0;0.007855
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Contra la libertad;85.0;0.004047
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Contra la seguridad colectiva;2261.0;0.107644
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Lesiones;177.0;0.008427
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Otros delitos;430.0;0.020472
Pais_vasco;1999;17778.2;6911.09;130925;2100441.0;6.23;;;;Total;5839.0;0.277989
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Concurso de delitos;420.0;0.020013
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Contra el orden público;231.0;0.011007
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Contra el patrimonio y el orden socioeconomico;1813.0;0.086391
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Contra la Administración de Justicia;151.0;0.007195
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Contra la libertad;92.0;0.004384
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Contra la seguridad colectiva;2324.0;0.110741
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Lesiones;199.0;0.009483
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Otros delitos;728.0;0.03469
Pais_vasco;2000;19165.47;7442.78;116200;2098596.0;5.54;;;;Total;5958.0;0.283904
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Concurso de delitos;407.0;0.019367
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Contra el orden público;267.0;0.012705
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Contra el patrimonio y el orden socioeconomico;1569.0;0.074662
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Contra la Administración de Justicia;159.0;0.007566
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Contra la libertad;80.0;0.003807
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Contra la seguridad colectiva;2343.0;0.111493
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Lesiones;186.0;0.008851
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Otros delitos;625.0;0.029741
Pais_vasco;2001;20476.7;8254.49;95125;2101478.0;4.53;;;;Total;5636.0;0.268192
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Concurso de delitos;455.0;0.021582
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Contra el orden público;210.0;0.009961
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Contra el patrimonio y el orden socioeconomico;1588.0;0.075322
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Contra la Administración de Justicia;184.0;0.008727
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Contra la libertad;87.0;0.004127
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Contra la seguridad colectiva;2296.0;0.108904
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Lesiones;221.0;0.010482
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Otros delitos;254.0;0.012048
Pais_vasco;2002;21686.8;8656.87;94525;2108281.0;4.48;48.6;17.6;33.8;Total;5295.0;0.251152
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Concurso de delitos;555.0;0.026276
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Contra el orden público;242.0;0.011457
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Contra el patrimonio y el orden socioeconomico;1951.0;0.092368
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Contra la Administración de Justicia;222.0;0.01051
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Contra la libertad;84.0;0.003977
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Contra la seguridad colectiva;2470.0;0.116939
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Lesiones;281.0;0.013304
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Otros delitos;296.0;0.014014
Pais_vasco;2003;23005.01;9079.6;95275;2112204.0;4.51;46.7;17.4;35.9;Total;6101.0;0.288845
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Concurso de delitos;537.0;0.025387
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Contra el orden público;226.0;0.010684
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Contra el patrimonio y el orden socioeconomico;1983.0;0.093746
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Contra la Administración de Justicia;286.0;0.013521
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Contra la libertad;105.0;0.004964
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Contra la seguridad colectiva;2193.0;0.103674
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Lesiones;602.0;0.02846
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Otros delitos;329.0;0.015554
Pais_vasco;2004;24586.74;9697.7;99100;2115279.0;4.68;44.6;18.3;37.2;Total;6261.0;0.295989
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Concurso de delitos;333.0;0.015672
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Contra el orden público;269.0;0.01266
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Contra el patrimonio y el orden socioeconomico;1671.0;0.078641
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Contra la Administración de Justicia;417.0;0.019625
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Contra la libertad;120.0;0.005647
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Contra la seguridad colectiva;1909.0;0.089842
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Lesiones;1095.0;0.051533
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Otros delitos;430.0;0.020237
Pais_vasco;2005;26535.44;10330.71;75800;2124846.0;3.57;40.0;19.1;40.8;Total;6244.0;0.293857
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Concurso de delitos;583.0;0.027324
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Contra el orden público;296.0;0.013873
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Contra el patrimonio y el orden socioeconomico;1754.0;0.082205
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Contra la Administración de Justicia;426.0;0.019965
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Contra la libertad;210.0;0.009842
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Contra la seguridad colectiva;2005.0;0.093969
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Lesiones;1116.0;0.052304
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Otros delitos;337.0;0.015794
Pais_vasco;2006;28689.87;12702.43;73775;2133684.0;3.46;38.0;20.2;41.8;Total;6727.0;0.315276
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Contra el orden público;621.0;0.028993
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Contra el patrimonio y el orden socioeconomico;2015.0;0.094077
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Contra la Administración de Justicia;604.0;0.0282
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Contra la libertad;326.0;0.01522
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Contra la seguridad colectiva;2898.0;0.135303
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Lesiones;1613.0;0.075308
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Otros delitos;589.0;0.027499
Pais_vasco;2007;30582.57;13325.16;64474;2141860.0;3.01;37.4;20.2;42.4;Total;8666.0;0.404602
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Amenazas;264.0;0.012239
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Atentados contra la autoridad;619.0;0.028696
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Contra el orden público;662.0;0.030689
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Contra el patrimonio y el orden socioeconomico;1912.0;0.088637
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Contra la Administración de Justicia;651.0;0.030179
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Contra la libertad;399.0;0.018497
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Contra la salud pública;388.0;0.017987
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Contra la seguridad colectiva;4945.0;0.229242
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Contra la seguridad vial;4555.0;0.211162
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Hurtos;1337.0;0.061981
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Lesiones;1658.0;0.076862
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Otros delitos;1845.0;0.085531
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Quebrantamiento de condena;590.0;0.027351
Pais_vasco;2008;30987.01;13584.2;68550;2157112.0;3.18;36.8;21.4;41.7;Total;10861.0;0.503497
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Amenazas;359.0;0.016527
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Atentados contra la autoridad;640.0;0.029464
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Contra el orden público;697.0;0.032088
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Contra el patrimonio y el orden socioeconomico;2252.0;0.103675
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Contra la Administración de Justicia;758.0;0.034896
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Contra la libertad;569.0;0.026195
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Contra la salud pública;412.0;0.018967
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Contra la seguridad colectiva;5201.0;0.239437
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Contra la seguridad vial;4786.0;0.220332
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Hurtos;1601.0;0.073705
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Lesiones;1982.0;0.091245
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Otros delitos;2119.0;0.097552
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Quebrantamiento de condena;663.0;0.030522
Pais_vasco;2009;29728.35;13379.73;115600;2172175.0;5.32;35.6;21.1;43.3;Total;12173.0;0.560406
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Amenazas;349.0;0.016021
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Atentados contra la autoridad;666.0;0.030574
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Contra el orden público;746.0;0.034246
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Contra el patrimonio y el orden socioeconomico;2420.0;0.111094
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Contra la Administración de Justicia;705.0;0.032364
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Contra la libertad;593.0;0.027223
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Contra la salud pública;411.0;0.018868
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Contra la seguridad colectiva;5053.0;0.231966
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Contra la seguridad vial;4636.0;0.212823
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Hurtos;1698.0;0.077949
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Lesiones;2000.0;0.091813
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Otros delitos;2331.0;0.107008
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Quebrantamiento de condena;636.0;0.029197
Pais_vasco;2010;30152.42;13634.32;110650;2178339.0;5.08;33.6;22.6;43.7;Total;12272.0;0.563365
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Concurso de delitos;32.0;0.012138
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Contra el orden público;25.0;0.009482
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Contra el patrimonio y el orden socioeconomico;310.0;0.117583
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Contra la Administración de Justicia;16.0;0.006069
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Contra la libertad;13.0;0.004931
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Contra la seguridad colectiva;220.0;0.083446
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Lesiones;14.0;0.00531
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Otros delitos;43.0;0.01631
Rioja;1998;15551.78;5563.03;12375;263644.0;4.69;;;;Total;673.0;0.255268
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Concurso de delitos;38.0;0.01433
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Contra el orden público;11.0;0.004148
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Contra el patrimonio y el orden socioeconomico;180.0;0.067879
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Contra la Administración de Justicia;13.0;0.004902
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Contra la libertad;6.0;0.002263
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Contra la seguridad colectiva;163.0;0.061468
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Lesiones;19.0;0.007165
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Otros delitos;14.0;0.005279
Rioja;1999;16485.44;5653.81;9150;265178.0;3.45;;;;Total;444.0;0.167435
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Concurso de delitos;43.0;0.016277
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Contra el orden público;33.0;0.012492
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Contra el patrimonio y el orden socioeconomico;212.0;0.080249
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Contra la Administración de Justicia;16.0;0.006057
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Contra la libertad;9.0;0.003407
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Contra la seguridad colectiva;188.0;0.071164
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Lesiones;26.0;0.009842
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Otros delitos;32.0;0.012113
Rioja;2000;17810.94;6503.36;9400;264178.0;3.56;;;;Total;559.0;0.2116
