Tipo de delito;Sexo del infractor;Lugar de condena;Total
22.2. Atentados contra la autoridad;Mujer;Andalucía;240
22.2. Atentados contra la autoridad;Mujer;Aragón;32
22.2. Atentados contra la autoridad;Mujer;Asturias (Principado de);27
22.2. Atentados contra la autoridad;Mujer;Balears (Illes);31
22.2. Atentados contra la autoridad;Mujer;Canarias;55
22.2. Atentados contra la autoridad;Mujer;Cantabria;20
22.2. Atentados contra la autoridad;Mujer;Castilla y León;36
22.2. Atentados contra la autoridad;Mujer;Castilla-La Mancha;21
22.2. Atentados contra la autoridad;Mujer;Cataluña;157
22.2. Atentados contra la autoridad;Mujer;Comunitat Valenciana;134
22.2. Atentados contra la autoridad;Mujer;Extremadura;16
22.2. Atentados contra la autoridad;Mujer;Galicia;52
22.2. Atentados contra la autoridad;Mujer;Madrid (Comunidad de)(1);95
22.2. Atentados contra la autoridad;Mujer;Murcia (Región de);44
22.2. Atentados contra la autoridad;Mujer;Navarra (Comunidad Foral de);17
22.2. Atentados contra la autoridad;Mujer;País Vasco;55
22.2. Atentados contra la autoridad;Mujer;Rioja (La);9
22.2. Atentados contra la autoridad;Mujer;Ceuta;9
22.2. Atentados contra la autoridad;Mujer;Melilla;9
22.3. Desórdenes públicos;Total;Total;162
22.3. Desórdenes públicos;Total;Andalucía;47
22.3. Desórdenes públicos;Total;Aragón;5
22.3. Desórdenes públicos;Total;Asturias (Principado de);6
22.3. Desórdenes públicos;Total;Balears (Illes);14
22.3. Desórdenes públicos;Total;Canarias;5
22.3. Desórdenes públicos;Total;Cantabria;2
22.3. Desórdenes públicos;Total;Castilla y León;8
22.3. Desórdenes públicos;Total;Castilla-La Mancha;0
22.3. Desórdenes públicos;Total;Cataluña;19
22.3. Desórdenes públicos;Total;Comunitat Valenciana;9
22.3. Desórdenes públicos;Total;Extremadura;1
22.3. Desórdenes públicos;Total;Galicia;0
22.3. Desórdenes públicos;Total;Madrid (Comunidad de)(1);18
22.3. Desórdenes públicos;Total;Murcia (Región de);3
22.3. Desórdenes públicos;Total;Navarra (Comunidad Foral de);8
22.3. Desórdenes públicos;Total;País Vasco;16
22.3. Desórdenes públicos;Total;Rioja (La);0
22.3. Desórdenes públicos;Total;Ceuta;0
22.3. Desórdenes públicos;Total;Melilla;1
22.3. Desórdenes públicos;Varón;Total;154
22.3. Desórdenes públicos;Varón;Andalucía;44
22.3. Desórdenes públicos;Varón;Aragón;5
22.3. Desórdenes públicos;Varón;Asturias (Principado de);5
22.3. Desórdenes públicos;Varón;Balears (Illes);12
22.3. Desórdenes públicos;Varón;Canarias;5
22.3. Desórdenes públicos;Varón;Cantabria;2
22.3. Desórdenes públicos;Varón;Castilla y León;8
22.3. Desórdenes públicos;Varón;Castilla-La Mancha;0
22.3. Desórdenes públicos;Varón;Cataluña;19
22.3. Desórdenes públicos;Varón;Comunitat Valenciana;9
22.3. Desórdenes públicos;Varón;Extremadura;1
22.3. Desórdenes públicos;Varón;Galicia;0
22.3. Desórdenes públicos;Varón;Madrid (Comunidad de)(1);17
22.3. Desórdenes públicos;Varón;Murcia (Región de);3
22.3. Desórdenes públicos;Varón;Navarra (Comunidad Foral de);7
22.3. Desórdenes públicos;Varón;País Vasco;16
22.3. Desórdenes públicos;Varón;Rioja (La);0
22.3. Desórdenes públicos;Varón;Ceuta;0
22.3. Desórdenes públicos;Varón;Melilla;1
22.3. Desórdenes públicos;Mujer;Total;8
22.3. Desórdenes públicos;Mujer;Andalucía;3
22.3. Desórdenes públicos;Mujer;Aragón;0
22.3. Desórdenes públicos;Mujer;Asturias (Principado de);1
22.3. Desórdenes públicos;Mujer;Balears (Illes);2
22.3. Desórdenes públicos;Mujer;Canarias;0
22.3. Desórdenes públicos;Mujer;Cantabria;0
22.3. Desórdenes públicos;Mujer;Castilla y León;0
22.3. Desórdenes públicos;Mujer;Castilla-La Mancha;0
22.3. Desórdenes públicos;Mujer;Cataluña;0
22.3. Desórdenes públicos;Mujer;Comunitat Valenciana;0
22.3. Desórdenes públicos;Mujer;Extremadura;0
22.3. Desórdenes públicos;Mujer;Galicia;0
22.3. Desórdenes públicos;Mujer;Madrid (Comunidad de)(1);1
22.3. Desórdenes públicos;Mujer;Murcia (Región de);0
22.3. Desórdenes públicos;Mujer;Navarra (Comunidad Foral de);1
22.3. Desórdenes públicos;Mujer;País Vasco;0
22.3. Desórdenes públicos;Mujer;Rioja (La);0
22.3. Desórdenes públicos;Mujer;Ceuta;0
22.3. Desórdenes públicos;Mujer;Melilla;0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Total;860
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Andalucía;190
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Aragón;17
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Asturias (Principado de);28
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Balears (Illes);15
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Canarias;11
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Cantabria;13
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Castilla y León;53
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Castilla-La Mancha;30
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Cataluña;106
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Comunitat Valenciana;97
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Extremadura;17
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Galicia;71
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Madrid (Comunidad de)(1);138
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Murcia (Región de);29
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Navarra (Comunidad Foral de);5
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;País Vasco;27
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Rioja (La);2
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Ceuta;11
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Total;Melilla;0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Total;799
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Andalucía;180
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Aragón;16
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Asturias (Principado de);28
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Balears (Illes);15
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Canarias;11
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Cantabria;13
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Castilla y León;49
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Castilla-La Mancha;30
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Cataluña;98
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Comunitat Valenciana;92
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Extremadura;17
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Galicia;66
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Madrid (Comunidad de)(1);116
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Murcia (Región de);28
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Navarra (Comunidad Foral de);5
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;País Vasco;23
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Rioja (La);2
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Ceuta;10
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Varón;Melilla;0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Total;61
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Andalucía;10
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Aragón;1
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Asturias (Principado de);0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Balears (Illes);0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Canarias;0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Cantabria;0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Castilla y León;4
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Castilla-La Mancha;0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Cataluña;8
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Comunitat Valenciana;5
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Extremadura;0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Galicia;5
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Madrid (Comunidad de)(1);22
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Murcia (Región de);1
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Navarra (Comunidad Foral de);0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;País Vasco;4
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Rioja (La);0
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Ceuta;1
22.5. Tenencia, tráfico, depósito armas, explosivos.Terrorismo;Mujer;Melilla;0
23. Traición, contra la paz y defensa nacional;Total;Total;3
23. Traición, contra la paz y defensa nacional;Total;Andalucía;1
23. Traición, contra la paz y defensa nacional;Total;Aragón;1
23. Traición, contra la paz y defensa nacional;Total;Asturias (Principado de);0
23. Traición, contra la paz y defensa nacional;Total;Balears (Illes);0
23. Traición, contra la paz y defensa nacional;Total;Canarias;0
23. Traición, contra la paz y defensa nacional;Total;Cantabria;0
23. Traición, contra la paz y defensa nacional;Total;Castilla y León;0
23. Traición, contra la paz y defensa nacional;Total;Castilla-La Mancha;1
23. Traición, contra la paz y defensa nacional;Total;Cataluña;0
23. Traición, contra la paz y defensa nacional;Total;Comunitat Valenciana;0
23. Traición, contra la paz y defensa nacional;Total;Extremadura;0
23. Traición, contra la paz y defensa nacional;Total;Galicia;0
23. Traición, contra la paz y defensa nacional;Total;Madrid (Comunidad de)(1);0
23. Traición, contra la paz y defensa nacional;Total;Murcia (Región de);0
23. Traición, contra la paz y defensa nacional;Total;Navarra (Comunidad Foral de);0
23. Traición, contra la paz y defensa nacional;Total;País Vasco;0
23. Traición, contra la paz y defensa nacional;Total;Rioja (La);0
23. Traición, contra la paz y defensa nacional;Total;Ceuta;0
23. Traición, contra la paz y defensa nacional;Total;Melilla;0
23. Traición, contra la paz y defensa nacional;Varón;Total;1
23. Traición, contra la paz y defensa nacional;Varón;Andalucía;0
23. Traición, contra la paz y defensa nacional;Varón;Aragón;1
23. Traición, contra la paz y defensa nacional;Varón;Asturias (Principado de);0
23. Traición, contra la paz y defensa nacional;Varón;Balears (Illes);0
23. Traición, contra la paz y defensa nacional;Varón;Canarias;0
23. Traición, contra la paz y defensa nacional;Varón;Cantabria;0
23. Traición, contra la paz y defensa nacional;Varón;Castilla y León;0
23. Traición, contra la paz y defensa nacional;Varón;Castilla-La Mancha;0
23. Traición, contra la paz y defensa nacional;Varón;Cataluña;0
23. Traición, contra la paz y defensa nacional;Varón;Comunitat Valenciana;0
23. Traición, contra la paz y defensa nacional;Varón;Extremadura;0
23. Traición, contra la paz y defensa nacional;Varón;Galicia;0
23. Traición, contra la paz y defensa nacional;Varón;Madrid (Comunidad de)(1);0
23. Traición, contra la paz y defensa nacional;Varón;Murcia (Región de);0
23. Traición, contra la paz y defensa nacional;Varón;Navarra (Comunidad Foral de);0
23. Traición, contra la paz y defensa nacional;Varón;País Vasco;0
23. Traición, contra la paz y defensa nacional;Varón;Rioja (La);0
23. Traición, contra la paz y defensa nacional;Varón;Ceuta;0
23. Traición, contra la paz y defensa nacional;Varón;Melilla;0
23. Traición, contra la paz y defensa nacional;Mujer;Total;2
23. Traición, contra la paz y defensa nacional;Mujer;Andalucía;1
23. Traición, contra la paz y defensa nacional;Mujer;Aragón;0
23. Traición, contra la paz y defensa nacional;Mujer;Asturias (Principado de);0
23. Traición, contra la paz y defensa nacional;Mujer;Balears (Illes);0
23. Traición, contra la paz y defensa nacional;Mujer;Canarias;0
23. Traición, contra la paz y defensa nacional;Mujer;Cantabria;0
23. Traición, contra la paz y defensa nacional;Mujer;Castilla y León;0
23. Traición, contra la paz y defensa nacional;Mujer;Castilla-La Mancha;1
23. Traición, contra la paz y defensa nacional;Mujer;Cataluña;0
23. Traición, contra la paz y defensa nacional;Mujer;Comunitat Valenciana;0
23. Traición, contra la paz y defensa nacional;Mujer;Extremadura;0
23. Traición, contra la paz y defensa nacional;Mujer;Galicia;0
23. Traición, contra la paz y defensa nacional;Mujer;Madrid (Comunidad de)(1);0
23. Traición, contra la paz y defensa nacional;Mujer;Murcia (Región de);0
23. Traición, contra la paz y defensa nacional;Mujer;Navarra (Comunidad Foral de);0
23. Traición, contra la paz y defensa nacional;Mujer;País Vasco;0
23. Traición, contra la paz y defensa nacional;Mujer;Rioja (La);0
23. Traición, contra la paz y defensa nacional;Mujer;Ceuta;0
23. Traición, contra la paz y defensa nacional;Mujer;Melilla;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Total;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Andalucía;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Aragón;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Asturias (Principado de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Balears (Illes);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Canarias;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Cantabria;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Castilla y León;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Castilla-La Mancha;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Cataluña;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Comunitat Valenciana;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Extremadura;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Galicia;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Madrid (Comunidad de)(1);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Murcia (Región de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Navarra (Comunidad Foral de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;País Vasco;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Rioja (La);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Ceuta;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Total;Melilla;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Total;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Andalucía;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Aragón;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Asturias (Principado de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Balears (Illes);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Canarias;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Cantabria;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Castilla y León;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Castilla-La Mancha;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Cataluña;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Comunitat Valenciana;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Extremadura;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Galicia;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Madrid (Comunidad de)(1);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Murcia (Región de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Navarra (Comunidad Foral de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;País Vasco;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Rioja (La);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Ceuta;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Varón;Melilla;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Total;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Andalucía;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Aragón;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Asturias (Principado de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Balears (Illes);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Canarias;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Cantabria;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Castilla y León;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Castilla-La Mancha;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Cataluña;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Comunitat Valenciana;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Extremadura;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Galicia;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Madrid (Comunidad de)(1);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Murcia (Región de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Navarra (Comunidad Foral de);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;País Vasco;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Rioja (La);0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Ceuta;0
23.2. Delitos que comprometen la paz o la independencia del Estado;Mujer;Melilla;0
23.3. Descubrimiento y revelación de secretos;Total;Total;3
23.3. Descubrimiento y revelación de secretos;Total;Andalucía;1
23.3. Descubrimiento y revelación de secretos;Total;Aragón;1
23.3. Descubrimiento y revelación de secretos;Total;Asturias (Principado de);0
23.3. Descubrimiento y revelación de secretos;Total;Balears (Illes);0
23.3. Descubrimiento y revelación de secretos;Total;Canarias;0
23.3. Descubrimiento y revelación de secretos;Total;Cantabria;0
23.3. Descubrimiento y revelación de secretos;Total;Castilla y León;0
23.3. Descubrimiento y revelación de secretos;Total;Castilla-La Mancha;1
23.3. Descubrimiento y revelación de secretos;Total;Cataluña;0
23.3. Descubrimiento y revelación de secretos;Total;Comunitat Valenciana;0
23.3. Descubrimiento y revelación de secretos;Total;Extremadura;0
23.3. Descubrimiento y revelación de secretos;Total;Galicia;0
23.3. Descubrimiento y revelación de secretos;Total;Madrid (Comunidad de)(1);0
23.3. Descubrimiento y revelación de secretos;Total;Murcia (Región de);0
23.3. Descubrimiento y revelación de secretos;Total;Navarra (Comunidad Foral de);0
23.3. Descubrimiento y revelación de secretos;Total;País Vasco;0
23.3. Descubrimiento y revelación de secretos;Total;Rioja (La);0
23.3. Descubrimiento y revelación de secretos;Total;Ceuta;0
23.3. Descubrimiento y revelación de secretos;Total;Melilla;0
23.3. Descubrimiento y revelación de secretos;Varón;Total;1
23.3. Descubrimiento y revelación de secretos;Varón;Andalucía;0
23.3. Descubrimiento y revelación de secretos;Varón;Aragón;1
23.3. Descubrimiento y revelación de secretos;Varón;Asturias (Principado de);0
23.3. Descubrimiento y revelación de secretos;Varón;Balears (Illes);0
23.3. Descubrimiento y revelación de secretos;Varón;Canarias;0
23.3. Descubrimiento y revelación de secretos;Varón;Cantabria;0
23.3. Descubrimiento y revelación de secretos;Varón;Castilla y León;0
23.3. Descubrimiento y revelación de secretos;Varón;Castilla-La Mancha;0
23.3. Descubrimiento y revelación de secretos;Varón;Cataluña;0
23.3. Descubrimiento y revelación de secretos;Varón;Comunitat Valenciana;0
23.3. Descubrimiento y revelación de secretos;Varón;Extremadura;0
23.3. Descubrimiento y revelación de secretos;Varón;Galicia;0
23.3. Descubrimiento y revelación de secretos;Varón;Madrid (Comunidad de)(1);0
23.3. Descubrimiento y revelación de secretos;Varón;Murcia (Región de);0
23.3. Descubrimiento y revelación de secretos;Varón;Navarra (Comunidad Foral de);0
23.3. Descubrimiento y revelación de secretos;Varón;País Vasco;0
23.3. Descubrimiento y revelación de secretos;Varón;Rioja (La);0
23.3. Descubrimiento y revelación de secretos;Varón;Ceuta;0
23.3. Descubrimiento y revelación de secretos;Varón;Melilla;0
23.3. Descubrimiento y revelación de secretos;Mujer;Total;2
23.3. Descubrimiento y revelación de secretos;Mujer;Andalucía;1
23.3. Descubrimiento y revelación de secretos;Mujer;Aragón;0
23.3. Descubrimiento y revelación de secretos;Mujer;Asturias (Principado de);0
23.3. Descubrimiento y revelación de secretos;Mujer;Balears (Illes);0
23.3. Descubrimiento y revelación de secretos;Mujer;Canarias;0
23.3. Descubrimiento y revelación de secretos;Mujer;Cantabria;0
23.3. Descubrimiento y revelación de secretos;Mujer;Castilla y León;0
23.3. Descubrimiento y revelación de secretos;Mujer;Castilla-La Mancha;1
23.3. Descubrimiento y revelación de secretos;Mujer;Cataluña;0
23.3. Descubrimiento y revelación de secretos;Mujer;Comunitat Valenciana;0
23.3. Descubrimiento y revelación de secretos;Mujer;Extremadura;0
23.3. Descubrimiento y revelación de secretos;Mujer;Galicia;0
23.3. Descubrimiento y revelación de secretos;Mujer;Madrid (Comunidad de)(1);0
23.3. Descubrimiento y revelación de secretos;Mujer;Murcia (Región de);0
23.3. Descubrimiento y revelación de secretos;Mujer;Navarra (Comunidad Foral de);0
23.3. Descubrimiento y revelación de secretos;Mujer;País Vasco;0
23.3. Descubrimiento y revelación de secretos;Mujer;Rioja (La);0
23.3. Descubrimiento y revelación de secretos;Mujer;Ceuta;0
23.3. Descubrimiento y revelación de secretos;Mujer;Melilla;0
24. Contra la Comunidad Internacional;Total;Total;34
24. Contra la Comunidad Internacional;Total;Andalucía;5
24. Contra la Comunidad Internacional;Total;Aragón;0
24. Contra la Comunidad Internacional;Total;Asturias (Principado de);0
24. Contra la Comunidad Internacional;Total;Balears (Illes);4
24. Contra la Comunidad Internacional;Total;Canarias;16
24. Contra la Comunidad Internacional;Total;Cantabria;1
24. Contra la Comunidad Internacional;Total;Castilla y León;0
24. Contra la Comunidad Internacional;Total;Castilla-La Mancha;0
24. Contra la Comunidad Internacional;Total;Cataluña;3
24. Contra la Comunidad Internacional;Total;Comunitat Valenciana;1
24. Contra la Comunidad Internacional;Total;Extremadura;0
24. Contra la Comunidad Internacional;Total;Galicia;1
24. Contra la Comunidad Internacional;Total;Madrid (Comunidad de)(1);2
24. Contra la Comunidad Internacional;Total;Murcia (Región de);1
24. Contra la Comunidad Internacional;Total;Navarra (Comunidad Foral de);0
24. Contra la Comunidad Internacional;Total;País Vasco;0
24. Contra la Comunidad Internacional;Total;Rioja (La);0
24. Contra la Comunidad Internacional;Total;Ceuta;0
24. Contra la Comunidad Internacional;Total;Melilla;0
24. Contra la Comunidad Internacional;Varón;Total;34
24. Contra la Comunidad Internacional;Varón;Andalucía;5
24. Contra la Comunidad Internacional;Varón;Aragón;0
24. Contra la Comunidad Internacional;Varón;Asturias (Principado de);0
24. Contra la Comunidad Internacional;Varón;Balears (Illes);4
24. Contra la Comunidad Internacional;Varón;Canarias;16
24. Contra la Comunidad Internacional;Varón;Cantabria;1
24. Contra la Comunidad Internacional;Varón;Castilla y León;0
24. Contra la Comunidad Internacional;Varón;Castilla-La Mancha;0
24. Contra la Comunidad Internacional;Varón;Cataluña;3
24. Contra la Comunidad Internacional;Varón;Comunitat Valenciana;1
24. Contra la Comunidad Internacional;Varón;Extremadura;0
24. Contra la Comunidad Internacional;Varón;Galicia;1
24. Contra la Comunidad Internacional;Varón;Madrid (Comunidad de)(1);2
24. Contra la Comunidad Internacional;Varón;Murcia (Región de);1
24. Contra la Comunidad Internacional;Varón;Navarra (Comunidad Foral de);0
24. Contra la Comunidad Internacional;Varón;País Vasco;0
24. Contra la Comunidad Internacional;Varón;Rioja (La);0
24. Contra la Comunidad Internacional;Varón;Ceuta;0
24. Contra la Comunidad Internacional;Varón;Melilla;0
24. Contra la Comunidad Internacional;Mujer;Total;0
24. Contra la Comunidad Internacional;Mujer;Andalucía;0
24. Contra la Comunidad Internacional;Mujer;Aragón;0
24. Contra la Comunidad Internacional;Mujer;Asturias (Principado de);0
24. Contra la Comunidad Internacional;Mujer;Balears (Illes);0
24. Contra la Comunidad Internacional;Mujer;Canarias;0
24. Contra la Comunidad Internacional;Mujer;Cantabria;0
24. Contra la Comunidad Internacional;Mujer;Castilla y León;0
24. Contra la Comunidad Internacional;Mujer;Castilla-La Mancha;0
24. Contra la Comunidad Internacional;Mujer;Cataluña;0
24. Contra la Comunidad Internacional;Mujer;Comunitat Valenciana;0
24. Contra la Comunidad Internacional;Mujer;Extremadura;0
24. Contra la Comunidad Internacional;Mujer;Galicia;0
24. Contra la Comunidad Internacional;Mujer;Madrid (Comunidad de)(1);0
24. Contra la Comunidad Internacional;Mujer;Murcia (Región de);0
24. Contra la Comunidad Internacional;Mujer;Navarra (Comunidad Foral de);0
24. Contra la Comunidad Internacional;Mujer;País Vasco;0
24. Contra la Comunidad Internacional;Mujer;Rioja (La);0
24. Contra la Comunidad Internacional;Mujer;Ceuta;0
24. Contra la Comunidad Internacional;Mujer;Melilla;0
24.1. Contra el derecho de gentes;Total;Total;27
24.1. Contra el derecho de gentes;Total;Andalucía;5
24.1. Contra el derecho de gentes;Total;Aragón;0
24.1. Contra el derecho de gentes;Total;Asturias (Principado de);0
24.1. Contra el derecho de gentes;Total;Balears (Illes);3
24.1. Contra el derecho de gentes;Total;Canarias;15
24.1. Contra el derecho de gentes;Total;Cantabria;0
24.1. Contra el derecho de gentes;Total;Castilla y León;0
24.1. Contra el derecho de gentes;Total;Castilla-La Mancha;0
24.1. Contra el derecho de gentes;Total;Cataluña;1
24.1. Contra el derecho de gentes;Total;Comunitat Valenciana;1
24.1. Contra el derecho de gentes;Total;Extremadura;0
24.1. Contra el derecho de gentes;Total;Galicia;0
24.1. Contra el derecho de gentes;Total;Madrid (Comunidad de)(1);1
24.1. Contra el derecho de gentes;Total;Murcia (Región de);1
24.1. Contra el derecho de gentes;Total;Navarra (Comunidad Foral de);0
24.1. Contra el derecho de gentes;Total;País Vasco;0
24.1. Contra el derecho de gentes;Total;Rioja (La);0
24.1. Contra el derecho de gentes;Total;Ceuta;0
24.1. Contra el derecho de gentes;Total;Melilla;0
24.1. Contra el derecho de gentes;Varón;Total;27
24.1. Contra el derecho de gentes;Varón;Andalucía;5
24.1. Contra el derecho de gentes;Varón;Aragón;0
24.1. Contra el derecho de gentes;Varón;Asturias (Principado de);0
24.1. Contra el derecho de gentes;Varón;Balears (Illes);3
24.1. Contra el derecho de gentes;Varón;Canarias;15
24.1. Contra el derecho de gentes;Varón;Cantabria;0
24.1. Contra el derecho de gentes;Varón;Castilla y León;0
