Tipo de delito;Sexo del infractor;Lugar de condena;Total
24. Contra la Comunidad Internacional;Total;Madrid (Comunidad de)(1);1
24. Contra la Comunidad Internacional;Total;Murcia (Región de);0
24. Contra la Comunidad Internacional;Total;Navarra (Comunidad Foral de);0
24. Contra la Comunidad Internacional;Total;País Vasco;0
24. Contra la Comunidad Internacional;Total;Rioja (La);0
24. Contra la Comunidad Internacional;Total;Ceuta;0
24. Contra la Comunidad Internacional;Total;Melilla;0
Ley Orgánica de Represión del Contrabando;Varón;Total;5
Ley Orgánica de Represión del Contrabando;Varón;Andalucía;4
Ley Orgánica de Represión del Contrabando;Varón;Aragón;0
Ley Orgánica de Represión del Contrabando;Varón;Asturias (Principado de);1
Ley Orgánica de Represión del Contrabando;Varón;Balears (Illes);0
Ley Orgánica de Represión del Contrabando;Varón;Canarias;0
Ley Orgánica de Represión del Contrabando;Varón;Cantabria;0
Ley Orgánica de Represión del Contrabando;Varón;Castilla y León;0
Ley Orgánica de Represión del Contrabando;Varón;Castilla-La Mancha;0
Ley Orgánica de Represión del Contrabando;Varón;Cataluña;0
Ley Orgánica de Represión del Contrabando;Varón;Comunitat Valenciana;0
Ley Orgánica de Represión del Contrabando;Varón;Extremadura;0
Ley Orgánica de Represión del Contrabando;Varón;Galicia;0
Ley Orgánica de Represión del Contrabando;Varón;Madrid (Comunidad de)(1);0
Ley Orgánica de Represión del Contrabando;Varón;Murcia (Región de);0
Ley Orgánica de Represión del Contrabando;Varón;Navarra (Comunidad Foral de);0
Ley Orgánica de Represión del Contrabando;Varón;País Vasco;0
Ley Orgánica de Represión del Contrabando;Varón;Rioja (La);0
Ley Orgánica de Represión del Contrabando;Varón;Ceuta;0
Ley Orgánica de Represión del Contrabando;Varón;Melilla;0
Ley Orgánica de Represión del Contrabando;Mujer;Total;1
Ley Orgánica de Represión del Contrabando;Mujer;Andalucía;1
Ley Orgánica de Represión del Contrabando;Mujer;Aragón;0
Ley Orgánica de Represión del Contrabando;Mujer;Asturias (Principado de);0
Ley Orgánica de Represión del Contrabando;Mujer;Balears (Illes);0
Ley Orgánica de Represión del Contrabando;Mujer;Canarias;0
Ley Orgánica de Represión del Contrabando;Mujer;Cantabria;0
Ley Orgánica de Represión del Contrabando;Mujer;Castilla y León;0
Ley Orgánica de Represión del Contrabando;Mujer;Castilla-La Mancha;0
Ley Orgánica de Represión del Contrabando;Mujer;Cataluña;0
Ley Orgánica de Represión del Contrabando;Mujer;Comunitat Valenciana;0
Ley Orgánica de Represión del Contrabando;Mujer;Extremadura;0
Ley Orgánica de Represión del Contrabando;Mujer;Galicia;0
Ley Orgánica de Represión del Contrabando;Mujer;Madrid (Comunidad de)(1);0
Ley Orgánica de Represión del Contrabando;Mujer;Murcia (Región de);0
Ley Orgánica de Represión del Contrabando;Mujer;Navarra (Comunidad Foral de);0
Ley Orgánica de Represión del Contrabando;Mujer;País Vasco;0
Ley Orgánica de Represión del Contrabando;Mujer;Rioja (La);0
Ley Orgánica de Represión del Contrabando;Mujer;Ceuta;0
Ley Orgánica de Represión del Contrabando;Mujer;Melilla;0
Ley Orgánica de Represión del Contrabando;Total;Total;6
Ley Orgánica de Represión del Contrabando;Total;Andalucía;5
Ley Orgánica de Represión del Contrabando;Total;Aragón;0
Ley Orgánica de Represión del Contrabando;Total;Asturias (Principado de);1
Ley Orgánica de Represión del Contrabando;Total;Balears (Illes);0
Ley Orgánica de Represión del Contrabando;Total;Canarias;0
Ley Orgánica de Represión del Contrabando;Total;Cantabria;0
Ley Orgánica de Represión del Contrabando;Total;Castilla y León;0
Ley Orgánica de Represión del Contrabando;Total;Castilla-La Mancha;0
Ley Orgánica de Represión del Contrabando;Total;Cataluña;0
Ley Orgánica de Represión del Contrabando;Total;Comunitat Valenciana;0
Ley Orgánica de Represión del Contrabando;Total;Extremadura;0
Ley Orgánica de Represión del Contrabando;Total;Galicia;0
Ley Orgánica de Represión del Contrabando;Total;Madrid (Comunidad de)(1);0
Ley Orgánica de Represión del Contrabando;Total;Murcia (Región de);0
Ley Orgánica de Represión del Contrabando;Total;Navarra (Comunidad Foral de);0
Ley Orgánica de Represión del Contrabando;Total;País Vasco;0
Ley Orgánica de Represión del Contrabando;Total;Rioja (La);0
Ley Orgánica de Represión del Contrabando;Total;Ceuta;0
Ley Orgánica de Represión del Contrabando;Total;Melilla;0
Ley Orgánica del Régimen Electoral General;Varón;Total;43
Ley Orgánica del Régimen Electoral General;Varón;Andalucía;2
Ley Orgánica del Régimen Electoral General;Varón;Aragón;0
Ley Orgánica del Régimen Electoral General;Varón;Asturias (Principado de);0
Ley Orgánica del Régimen Electoral General;Varón;Balears (Illes);0
Ley Orgánica del Régimen Electoral General;Varón;Canarias;2
Ley Orgánica del Régimen Electoral General;Varón;Cantabria;1
Ley Orgánica del Régimen Electoral General;Varón;Castilla y León;0
Ley Orgánica del Régimen Electoral General;Varón;Castilla-La Mancha;1
Ley Orgánica del Régimen Electoral General;Varón;Cataluña;33
Ley Orgánica del Régimen Electoral General;Varón;Comunitat Valenciana;0
Ley Orgánica del Régimen Electoral General;Varón;Extremadura;0
Ley Orgánica del Régimen Electoral General;Varón;Galicia;2
Ley Orgánica del Régimen Electoral General;Varón;Madrid (Comunidad de)(1);2
Ley Orgánica del Régimen Electoral General;Varón;Murcia (Región de);0
Ley Orgánica del Régimen Electoral General;Varón;Navarra (Comunidad Foral de);0
Ley Orgánica del Régimen Electoral General;Varón;País Vasco;0
Ley Orgánica del Régimen Electoral General;Varón;Rioja (La);0
Ley Orgánica del Régimen Electoral General;Varón;Ceuta;0
Ley Orgánica del Régimen Electoral General;Varón;Melilla;0
Ley Orgánica del Régimen Electoral General;Mujer;Total;17
Ley Orgánica del Régimen Electoral General;Mujer;Andalucía;0
Ley Orgánica del Régimen Electoral General;Mujer;Aragón;0
Ley Orgánica del Régimen Electoral General;Mujer;Asturias (Principado de);1
Ley Orgánica del Régimen Electoral General;Mujer;Balears (Illes);0
Ley Orgánica del Régimen Electoral General;Mujer;Canarias;0
Ley Orgánica del Régimen Electoral General;Mujer;Cantabria;0
Ley Orgánica del Régimen Electoral General;Mujer;Castilla y León;0
Ley Orgánica del Régimen Electoral General;Mujer;Castilla-La Mancha;2
Ley Orgánica del Régimen Electoral General;Mujer;Cataluña;10
Ley Orgánica del Régimen Electoral General;Mujer;Comunitat Valenciana;0
Ley Orgánica del Régimen Electoral General;Mujer;Extremadura;0
Ley Orgánica del Régimen Electoral General;Mujer;Galicia;1
Ley Orgánica del Régimen Electoral General;Mujer;Madrid (Comunidad de)(1);2
Ley Orgánica del Régimen Electoral General;Mujer;Murcia (Región de);1
Ley Orgánica del Régimen Electoral General;Mujer;Navarra (Comunidad Foral de);0
Ley Orgánica del Régimen Electoral General;Mujer;País Vasco;0
Ley Orgánica del Régimen Electoral General;Mujer;Rioja (La);0
Ley Orgánica del Régimen Electoral General;Mujer;Ceuta;0
Ley Orgánica del Régimen Electoral General;Mujer;Melilla;0
Ley Orgánica del Régimen Electoral General;Total;Total;60
Ley Orgánica del Régimen Electoral General;Total;Andalucía;2
Ley Orgánica del Régimen Electoral General;Total;Aragón;0
Ley Orgánica del Régimen Electoral General;Total;Asturias (Principado de);1
Ley Orgánica del Régimen Electoral General;Total;Balears (Illes);0
Ley Orgánica del Régimen Electoral General;Total;Canarias;2
Ley Orgánica del Régimen Electoral General;Total;Cantabria;1
Ley Orgánica del Régimen Electoral General;Total;Castilla y León;0
Ley Orgánica del Régimen Electoral General;Total;Castilla-La Mancha;3
Ley Orgánica del Régimen Electoral General;Total;Cataluña;43
Ley Orgánica del Régimen Electoral General;Total;Comunitat Valenciana;0
Ley Orgánica del Régimen Electoral General;Total;Extremadura;0
Ley Orgánica del Régimen Electoral General;Total;Galicia;3
Ley Orgánica del Régimen Electoral General;Total;Madrid (Comunidad de)(1);4
Ley Orgánica del Régimen Electoral General;Total;Murcia (Región de);1
Ley Orgánica del Régimen Electoral General;Total;Navarra (Comunidad Foral de);0
Ley Orgánica del Régimen Electoral General;Total;País Vasco;0
Ley Orgánica del Régimen Electoral General;Total;Rioja (La);0
Ley Orgánica del Régimen Electoral General;Total;Ceuta;0
Ley Orgánica del Régimen Electoral General;Total;Melilla;0
Ley Penal y Procesal de la Navegación Aérea;Varón;Total;29
Ley Penal y Procesal de la Navegación Aérea;Varón;Andalucía;5
Ley Penal y Procesal de la Navegación Aérea;Varón;Aragón;1
Ley Penal y Procesal de la Navegación Aérea;Varón;Asturias (Principado de);0
Ley Penal y Procesal de la Navegación Aérea;Varón;Balears (Illes);0
Ley Penal y Procesal de la Navegación Aérea;Varón;Canarias;2
Ley Penal y Procesal de la Navegación Aérea;Varón;Cantabria;0
Ley Penal y Procesal de la Navegación Aérea;Varón;Castilla y León;0
Ley Penal y Procesal de la Navegación Aérea;Varón;Castilla-La Mancha;0
Ley Penal y Procesal de la Navegación Aérea;Varón;Cataluña;4
Ley Penal y Procesal de la Navegación Aérea;Varón;Comunitat Valenciana;2
Ley Penal y Procesal de la Navegación Aérea;Varón;Extremadura;1
Ley Penal y Procesal de la Navegación Aérea;Varón;Galicia;0
Ley Penal y Procesal de la Navegación Aérea;Varón;Madrid (Comunidad de)(1);8
Ley Penal y Procesal de la Navegación Aérea;Varón;Murcia (Región de);1
Ley Penal y Procesal de la Navegación Aérea;Varón;Navarra (Comunidad Foral de);1
Ley Penal y Procesal de la Navegación Aérea;Varón;País Vasco;4
Ley Penal y Procesal de la Navegación Aérea;Varón;Rioja (La);0
Ley Penal y Procesal de la Navegación Aérea;Varón;Ceuta;0
Ley Penal y Procesal de la Navegación Aérea;Varón;Melilla;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Total;3
Ley Penal y Procesal de la Navegación Aérea;Mujer;Andalucía;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Aragón;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Asturias (Principado de);0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Balears (Illes);0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Canarias;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Cantabria;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Castilla y León;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Castilla-La Mancha;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Cataluña;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Comunitat Valenciana;1
Ley Penal y Procesal de la Navegación Aérea;Mujer;Extremadura;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Galicia;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Madrid (Comunidad de)(1);0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Murcia (Región de);0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Navarra (Comunidad Foral de);0
Ley Penal y Procesal de la Navegación Aérea;Mujer;País Vasco;2
Ley Penal y Procesal de la Navegación Aérea;Mujer;Rioja (La);0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Ceuta;0
Ley Penal y Procesal de la Navegación Aérea;Mujer;Melilla;0
Ley Penal y Procesal de la Navegación Aérea;Total;Total;32
Ley Penal y Procesal de la Navegación Aérea;Total;Andalucía;5
Ley Penal y Procesal de la Navegación Aérea;Total;Aragón;1
Ley Penal y Procesal de la Navegación Aérea;Total;Asturias (Principado de);0
Ley Penal y Procesal de la Navegación Aérea;Total;Balears (Illes);0
Ley Penal y Procesal de la Navegación Aérea;Total;Canarias;2
Ley Penal y Procesal de la Navegación Aérea;Total;Cantabria;0
Ley Penal y Procesal de la Navegación Aérea;Total;Castilla y León;0
Ley Penal y Procesal de la Navegación Aérea;Total;Castilla-La Mancha;0
Ley Penal y Procesal de la Navegación Aérea;Total;Cataluña;4
Ley Penal y Procesal de la Navegación Aérea;Total;Comunitat Valenciana;3
Ley Penal y Procesal de la Navegación Aérea;Total;Extremadura;1
Ley Penal y Procesal de la Navegación Aérea;Total;Galicia;0
Ley Penal y Procesal de la Navegación Aérea;Total;Madrid (Comunidad de)(1);8
Ley Penal y Procesal de la Navegación Aérea;Total;Murcia (Región de);1
Ley Penal y Procesal de la Navegación Aérea;Total;Navarra (Comunidad Foral de);1
Ley Penal y Procesal de la Navegación Aérea;Total;País Vasco;6
Ley Penal y Procesal de la Navegación Aérea;Total;Rioja (La);0
Ley Penal y Procesal de la Navegación Aérea;Total;Ceuta;0
Ley Penal y Procesal de la Navegación Aérea;Total;Melilla;0
